from,to
16,154
16,1153
16,155
16,1040
16,1770
16,925
16,1649
16,1207
16,1900
16,551
16,34
16,298
16,35
16,1190
16,927
16,800
16,929
16,671
16,557
16,1276
16,933
16,1282
16,676
16,558
16,559
16,1279
16,43
16,1415
16,309
16,681
16,1418
16,311
16,1655
16,1286
16,1287
16,171
16,684
16,1785
16,1173
16,989
16,52
16,53
16,316
16,1554
16,254
16,1294
16,1058
16,569
16,1430
16,946
16,1061
16,182
16,1182
16,60
16,1926
16,1667
16,1188
16,468
16,187
16,146
16,1801
16,1565
16,294
16,323
16,439
16,957
16,579
16,325
16,327
16,425
16,963
16,1930
16,1679
16,196
16,329
16,1452
16,712
16,1194
16,1456
16,1575
16,1813
16,1458
16,708
16,77
16,198
16,199
16,1580
16,240
16,1717
16,1937
16,1721
16,1222
16,1316
16,775
16,478
16,84
16,340
16,1682
16,1206
16,1326
16,1370
16,1822
16,843
16,1609
16,330
16,969
16,483
16,846
16,1901
16,1045
16,849
16,212
16,489
16,1402
16,1475
16,1476
16,726
16,1953
16,978
16,494
16,1199
16,1091
16,1480
16,1336
16,603
16,357
16,1631
16,981
16,496
16,607
16,108
16,1379
16,735
16,1366
16,1605
16,759
16,1606
16,1343
16,365
16,1489
16,1346
16,1964
16,1397
16,370
16,181
16,508
16,1492
16,618
16,1610
16,113
16,1352
16,1099
16,1111
16,249
16,1730
16,878
16,1615
16,379
16,119
16,1906
16,997
16,1856
16,1239
16,1857
16,125
17,1926
17,529
17,1859
17,1622
17,469
17,1668
17,933
17,1801
17,38
17,496
17,439
17,1016
17,861
17,676
17,1780
17,1871
17,1936
17,903
17,1194
17,935
17,1415
17,1846
17,109
17,1631
17,361
17,1137
17,373
17,1611
17,82
17,1583
17,340
17,23
17,1822
17,996
17,414
17,1695
17,379
17,569
17,1034
17,161
17,1763
18,1440
18,425
18,155
18,1267
18,700
18,551
18,1565
18,38
18,40
18,895
18,959
18,1366
18,737
18,1810
18,1223
18,1655
18,1548
18,679
18,1347
18,274
18,639
18,779
18,1755
18,370
18,1850
18,1421
18,479
18,874
18,875
18,278
18,567
18,188
18,968
18,1782
18,1889
18,981
18,123
18,1852
18,1908
18,921
19,539
20,370
20,449
20,173
20,1226
20,249
21,676
21,1629
21,54
21,908
21,1667
21,979
21,906
21,1849
21,1451
21,1239
21,108
21,939
21,249
21,1739
22,1227
22,439
22,1596
22,556
22,1580
22,527
22,145
22,569
22,1137
22,676
22,1857
22,340
22,603
22,903
22,576
22,1822
22,1458
23,529
23,154
23,574
23,979
23,1040
23,603
23,1625
23,1938
23,579
23,173
23,467
23,1016
23,470
23,1572
23,365
23,107
23,1936
23,332
23,1654
23,275
23,1685
23,1379
23,370
23,241
23,338
23,443
23,340
23,1711
23,1326
23,249
23,624
23,717
23,1615
23,1617
23,1108
23,848
23,258
24,275
24,1002
24,155
24,1442
24,1040
24,1155
24,389
24,1216
24,1801
24,357
24,99
24,768
24,66
24,1239
24,164
24,1366
24,642
24,933
24,1315
24,1667
24,365
24,1936
24,1415
24,1846
24,1283
24,439
24,1169
24,684
24,1111
24,1631
24,1611
24,686
24,316
24,1290
24,511
24,785
24,1822
24,249
24,916
24,379
24,1856
24,1763
24,258
24,1150
24,1649
24,1354
25,1667
25,603
25,1625
25,275
25,163
25,496
25,439
25,173
25,1170
25,933
25,676
25,1452
25,1936
25,559
25,1253
25,1285
25,1169
25,908
25,80
25,1137
25,373
25,571
25,1822
25,716
25,178
25,1239
25,349
25,999
25,1243
140,1300
140,987
140,963
140,949
140,416
140,1889
140,375
27,523
27,569
27,154
27,155
27,953
27,979
27,1040
27,1462
27,1207
27,1507
27,1601
27,357
27,868
27,439
27,695
27,1162
27,611
27,1514
27,1451
27,676
27,923
27,108
27,1911
27,1846
27,309
27,1848
27,1938
27,908
27,80
27,1350
27,1756
27,1849
27,482
27,1667
27,412
27,650
27,1611
27,1028
27,340
27,906
27,1822
27,690
27,53
27,692
27,1731
27,916
27,969
27,1329
27,1642
27,1615
27,600
27,1239
27,1036
27,1763
27,258
27,289
27,1290
28,1738
28,666
28,424
28,469
28,294
28,156
28,1381
28,1040
28,1154
28,131
28,1736
28,1811
28,1852
28,404
28,1928
28,1213
28,1849
28,494
28,592
28,324
29,1910
29,155
29,764
29,1169
29,1337
29,1247
29,1774
29,173
29,1448
29,104
29,1131
29,559
29,1682
29,275
29,276
29,1611
29,277
29,916
29,1290
29,690
29,316
29,1788
29,686
29,1830
1010,818
1010,294
1010,1040
1010,1091
1010,797
1010,665
1010,604
1010,323
1010,439
1010,531
1010,497
1010,325
1010,673
1010,1128
1010,1746
1010,677
1010,1451
1010,105
1010,527
1010,1572
1010,863
1010,1167
1010,1226
1010,1397
1010,77
1010,1417
1010,539
1010,478
1010,1194
1010,1422
1010,1099
1010,1370
1010,1822
1010,1730
1010,600
1010,686
1010,1891
1010,1829
1010,60
1010,920
1010,1402
31,1763
31,569
31,1611
31,155
31,411
31,164
31,1239
31,1667
31,365
31,676
31,1822
31,53
32,692
32,531
32,576
32,1169
32,294
32,1040
32,1207
32,695
32,1780
32,365
32,517
32,340
32,604
32,1822
33,916
33,908
33,1162
33,1222
33,1763
33,1611
33,53
34,1559
34,1738
34,1859
34,1599
34,1711
34,294
34,1576
34,1040
34,1370
34,1336
34,867
34,1601
34,428
34,395
34,1423
34,671
34,1069
34,677
34,1572
34,902
34,786
34,1346
34,1874
34,162
34,1226
34,309
34,1417
34,932
34,1492
34,509
34,370
34,243
34,245
34,1108
34,1551
34,991
34,1099
34,656
34,379
34,1379
34,1977
34,1105
34,326
34,694
34,1577
34,489
34,1701
35,154
35,155
35,1770
35,933
35,551
35,665
35,1801
35,99
35,768
35,439
35,1239
35,608
35,1162
35,704
35,1366
35,1546
35,923
35,1936
35,1194
35,935
35,407
35,1104
35,1846
35,1458
35,936
35,1417
35,908
35,1492
35,1667
35,1611
35,316
35,479
35,53
35,843
35,1683
35,1415
35,485
35,1856
35,1763
35,1036
36,155
36,439
36,220
36,916
36,127
37,1162
37,311
37,370
37,1472
37,372
37,1768
38,1859
38,1003
38,527
38,385
38,1741
38,1250
38,1251
38,1627
38,270
38,1377
38,1631
38,1754
38,1137
38,112
38,1111
38,1525
38,1147
38,1066
38,1397
38,154
38,1040
38,1207
38,298
38,553
38,428
38,1543
38,673
38,763
38,676
38,677
38,1167
38,45
38,309
38,1655
38,1658
38,586
38,567
38,316
38,600
38,695
38,947
38,1182
38,60
38,1302
38,1801
38,513
38,1157
38,576
38,957
38,1446
38,959
38,325
38,704
38,329
38,711
38,1937
38,1194
38,77
38,82
38,1465
38,1692
38,340
38,1944
38,1206
38,1822
38,1946
38,483
38,1590
38,1352
38,1212
38,1213
38,1335
38,1430
38,1538
38,1091
38,1336
38,603
38,1839
38,858
38,734
38,1843
38,1366
38,737
38,1099
38,1606
38,613
38,365
38,239
38,1104
38,1846
38,1718
38,1227
38,745
38,1610
38,1849
38,1852
38,993
38,1730
38,119
38,478
38,1736
38,1604
39,439
39,1738
39,525
39,1379
39,378
39,155
39,370
39,1229
39,933
39,1494
39,1324
39,861
39,1108
39,1609
39,975
39,104
39,318
39,152
39,1476
39,908
40,1738
40,642
40,154
40,340
40,425
40,527
40,553
40,469
40,1594
40,861
40,389
40,446
40,603
40,357
40,576
40,666
40,1250
40,439
40,1162
40,1002
40,737
40,933
40,558
40,365
40,370
40,1682
40,1281
40,775
40,647
40,1226
40,309
40,1227
40,1773
40,1417
40,275
40,80
40,1967
40,1610
40,1667
40,539
40,1040
40,1466
40,1242
40,1747
40,1822
40,1543
40,843
40,1089
40,54
40,1777
40,1788
40,84
40,776
40,254
40,1891
40,1786
40,1695
40,1353
40,449
41,229
41,482
41,52
41,154
41,746
41,1849
41,1731
41,1451
41,1207
41,389
41,365
41,1465
41,340
41,412
1655,357
1655,154
1655,1739
1655,155
1655,156
1655,1040
1655,1215
1655,104
1655,728
1655,1480
1655,1801
1655,603
1655,1625
1655,1190
1655,301
1655,163
1655,323
1655,496
1655,439
1655,957
1655,734
1655,1015
1655,1447
1655,1366
1655,631
1655,1605
1655,1099
1655,676
1655,294
1655,272
1655,370
1655,1575
1655,411
1655,1915
1655,933
1655,987
1655,1755
1655,963
1655,1287
1655,172
1655,1316
1655,1631
1655,539
1655,479
1655,540
1655,1741
1655,1822
1655,1667
1655,786
1655,1690
1655,1167
1655,379
1655,1034
1655,1856
1655,1226
1655,1239
1655,1343
1655,1895
1655,947
1655,606
1655,258
1655,1746
1821,692
1821,1397
1821,579
1821,180
1821,349
1821,1538
1821,903
1821,416
1821,1903
43,230
43,118
43,599
43,1778
43,1667
43,1355
43,1064
44,762
44,1594
44,1793
44,574
44,1122
44,651
44,1536
44,221
44,1800
44,1125
44,300
44,635
44,1163
44,1191
44,566
44,1778
44,582
44,1441
44,502
44,876
44,1573
44,1935
44,87
44,309
44,1578
44,1610
44,1461
44,1053
44,954
44,1687
44,1074
44,142
44,650
44,1818
44,1037
44,145
44,1671
44,1760
44,1426
44,1854
44,594
44,88
44,543
44,997
44,1176
44,317
44,626
44,1240
44,1764
44,124
44,114
44,1086
44,1620
44,920
45,482
45,467
45,370
45,1304
45,675
45,412
45,1763
45,1911
45,1243
46,571
46,59
46,444
48,1594
48,1074
48,124
49,155
50,762
50,1461
50,1122
50,221
50,502
50,1961
50,1177
50,997
50,1109
50,1620
50,1163
51,353
51,1355
51,527
51,1222
51,979
51,1040
51,701
51,1336
51,1859
51,848
51,1250
51,496
51,531
51,499
51,1303
51,1451
51,365
51,340
51,108
51,168
51,1187
51,309
51,1397
51,77
51,744
51,1722
51,1849
51,1567
51,412
51,650
51,1321
51,443
51,1465
51,842
51,1194
51,906
51,279
51,1730
51,113
51,969
51,1615
51,448
51,449
51,1642
51,1034
51,478
51,486
51,178
51,1951
52,526
52,527
52,389
52,1511
52,135
52,1871
52,1378
52,907
52,908
52,1255
52,410
52,1381
52,780
52,539
52,786
52,1642
52,1034
52,1763
52,1264
52,424
52,469
52,1040
52,1462
52,1649
52,1207
52,427
52,227
52,1404
52,800
52,1724
52,1906
52,1546
52,676
52,1780
52,1911
52,1415
52,1654
52,1537
52,1286
52,683
52,1422
52,939
52,54
52,1661
52,448
52,450
52,695
52,1564
52,1157
52,1311
52,1672
52,439
52,579
52,580
52,1678
52,467
52,1451
52,1572
52,1574
52,1194
52,1457
52,1320
52,77
52,1938
52,201
52,478
52,968
52,1470
52,843
52,1471
52,848
52,979
52,1089
52,1091
52,1599
52,731
52,496
52,229
52,231
52,611
52,737
52,1099
52,236
52,1104
52,1718
52,1397
52,245
52,1352
52,1353
52,1928
52,249
52,252
52,1615
52,122
52,1710
52,1243
53,1504
53,1003
53,525
53,1078
53,30
53,1512
53,1516
53,1019
53,1824
53,1110
53,1111
53,1026
53,1028
53,1527
53,543
53,436
53,1529
53,546
53,348
53,549
53,227
53,1546
53,1051
53,1172
53,1053
53,562
53,1745
53,565
53,1055
53,1057
53,569
53,380
53,60
53,573
53,1561
53,1380
53,1563
53,578
53,67
53,1909
53,584
53,1570
53,1574
53,1575
53,77
53,80
53,1580
53,591
53,528
53,593
53,1586
53,1589
53,1081
53,1082
53,1083
53,1594
53,95
53,1089
53,1091
53,1600
53,603
53,631
53,606
53,100
53,102
53,1097
53,612
53,1607
53,1106
53,181
53,1108
53,116
53,538
53,117
53,1114
53,1616
53,119
53,626
53,124
53,751
53,103
53,1744
53,1622
53,787
53,1126
53,132
53,1227
53,135
53,1132
53,1631
53,1611
53,1144
53,154
53,1153
53,155
53,1649
53,159
53,1651
53,668
53,164
53,676
53,1164
53,166
53,1653
53,1168
53,169
53,1170
53,1445
53,1656
53,684
53,1766
53,174
53,177
53,695
53,1352
53,1663
53,1665
53,186
53,1189
53,193
53,1676
53,1039
53,705
53,198
53,1040
53,1687
53,1689
53,1206
53,208
53,209
53,210
53,212
53,1213
53,218
53,220
53,1218
53,1219
53,231
53,1366
53,737
53,739
53,416
53,1718
53,1397
53,744
53,242
53,89
53,754
53,253
53,1235
53,1734
53,757
53,1239
53,1240
53,1737
53,257
53,258
53,259
53,529
53,766
53,768
53,790
53,1251
53,269
53,270
53,274
53,779
53,1756
53,277
53,788
53,281
53,1763
53,791
53,286
53,685
53,288
53,1769
53,794
53,296
53,299
53,1269
53,1271
53,1274
53,1276
53,763
53,305
53,802
53,1641
53,804
53,308
53,1283
53,311
53,808
53,1784
53,809
53,810
53,313
53,314
53,315
53,813
53,815
53,1790
53,1791
53,1792
53,1300
53,1553
53,1794
53,899
53,1797
53,825
53,321
53,826
53,1804
53,910
53,829
53,327
53,830
53,831
53,1315
53,1318
53,1320
53,330
53,1813
53,989
53,840
53,1787
53,342
53,1822
53,843
53,847
53,1330
53,349
53,351
53,1402
53,409
53,1843
53,860
53,1342
53,366
53,863
53,1846
53,869
53,1351
53,1852
53,1353
53,877
53,377
53,378
53,381
53,1856
53,59
53,1786
53,1363
53,1857
53,884
53,388
53,391
53,310
53,400
53,401
53,1868
53,402
53,1870
53,407
53,408
53,908
53,1878
53,411
53,1880
53,419
53,1886
53,418
53,1887
53,1387
53,420
53,1391
53,1394
53,1893
53,919
53,423
53,921
53,922
53,1895
53,923
53,1462
53,1898
53,1899
53,926
53,1405
53,431
53,397
53,1411
53,934
53,1413
53,1719
53,1915
53,1916
53,444
53,586
53,446
53,1430
53,1432
53,1921
53,947
53,1435
53,1438
53,71
53,957
53,1446
53,959
53,468
53,961
53,1935
53,711
53,712
53,475
53,477
53,1466
53,1944
53,967
53,1946
53,1812
53,969
53,486
53,973
53,975
53,1473
53,1474
53,1951
53,492
53,979
53,1956
53,1957
53,981
53,1481
53,499
53,1489
53,508
53,988
53,1967
53,1970
53,1495
53,512
53,513
53,1975
53,968
53,1976
53,1977
53,521
53,998
54,1621
54,1505
54,1860
54,1343
54,1513
54,1016
54,1839
54,908
54,410
54,650
54,1638
54,916
54,1891
54,1763
54,1766
54,290
54,1769
54,155
54,1462
54,1207
54,298
54,431
54,763
54,1546
54,165
54,1164
54,803
54,1167
54,1719
54,309
54,1537
54,1053
54,1849
54,695
54,1178
54,1790
54,1561
54,1563
54,415
54,1189
54,575
54,193
54,1596
54,1446
54,830
54,1451
54,328
54,923
54,1572
54,1458
54,977
54,1323
54,337
54,1687
54,1582
54,997
54,1465
54,342
54,843
54,1083
54,1084
54,1213
54,214
54,726
54,221
54,1338
54,737
54,1099
54,614
54,365
54,108
54,1145
54,987
54,370
54,1610
54,1350
54,245
54,1351
54,47
54,1109
54,964
54,1615
54,1906
54,625
54,1239
54,256
54,1857
54,258
55,717
55,457
55,173
55,726
55,441
55,1040
55,412
55,695
55,47
55,1523
56,1738
56,525
56,1622
56,155
56,1796
56,104
56,728
56,30
56,1538
56,357
56,1362
56,173
56,1170
56,641
56,737
56,1747
56,1930
56,1534
56,901
56,816
56,1606
56,416
56,1964
56,1196
56,1597
56,275
56,1239
56,1686
56,370
56,1107
56,1667
56,277
56,1281
56,1108
56,1763
56,258
56,1718
57,1239
57,111
57,496
58,340
58,1186
58,1304
58,1041
58,187
58,1190
58,301
58,1249
58,1542
58,672
58,1016
58,984
58,1316
58,1397
58,1506
58,1518
58,749
58,997
58,842
58,540
58,624
58,717
58,873
58,317
58,1765
59,1769
59,469
59,155
59,1269
59,1649
59,1801
59,603
59,357
59,275
59,768
59,908
59,439
59,1239
59,1251
59,173
59,673
59,1400
59,737
59,104
59,1315
59,676
59,1667
59,1936
59,1682
59,1281
59,1415
59,1674
59,1631
59,1632
59,441
59,370
59,172
59,1229
59,1611
59,316
59,522
59,338
59,340
59,1911
59,1130
59,249
59,916
59,923
59,1763
59,791
59,947
59,318
59,1290
60,1739
60,388
60,790
60,270
60,1131
60,275
60,908
60,1756
60,1611
60,1028
60,913
60,1167
60,1891
60,505
60,1763
60,661
60,155
60,1040
60,1649
60,551
60,427
60,1269
60,301
60,666
60,302
60,1774
60,933
60,676
60,677
60,349
60,395
60,1915
60,439
60,1417
60,1656
60,938
60,444
60,1290
60,565
60,695
60,1179
60,1181
60,1951
60,1026
60,1185
60,906
60,186
60,576
60,1674
60,1446
60,1930
60,1572
60,1194
60,709
60,77
60,1199
60,1463
60,1203
60,478
60,1267
60,340
60,1693
60,1822
60,843
60,1521
60,981
60,721
60,1829
60,1402
60,822
60,353
60,1956
60,1091
60,1480
60,1336
60,856
60,1631
60,731
60,1754
60,1366
60,1099
60,1606
60,1101
60,615
60,1226
60,1397
60,619
60,513
60,249
60,1730
60,539
60,379
60,1960
60,125
60,258
62,1648
62,104
62,158
62,30
62,275
62,955
62,580
62,1776
62,467
62,68
62,961
62,737
62,1747
62,676
62,1131
62,1572
62,272
62,1682
62,1281
62,779
62,370
62,1107
62,1229
62,1108
62,1290
62,1055
62,277
62,1081
62,1082
62,1149
62,488
62,1243
63,512
63,460
63,1401
63,1913
63,42
64,439
64,1763
64,275
64,1239
64,155
64,933
64,1507
64,1611
64,1036
64,173
64,163
64,1249
64,1951
65,1769
65,154
65,469
65,155
65,1040
65,415
65,1801
65,357
65,275
65,768
65,395
65,66
65,1239
65,173
65,1162
65,1002
65,1747
65,923
65,1936
65,1194
65,1458
65,439
65,1169
65,908
65,1170
65,1667
65,1611
65,443
65,1911
65,965
65,1822
65,249
65,843
65,316
65,1788
65,569
65,1763
65,1938
65,258
66,249
66,1001
66,1120
66,1467
66,1953
66,459
66,155
66,1505
66,1442
66,1796
66,1478
66,1009
66,1451
66,99
66,357
66,160
66,604
66,668
66,439
66,1529
66,859
66,173
66,959
66,336
66,258
66,1366
66,1439
66,1196
66,861
66,1930
66,1164
66,1317
66,275
66,1936
66,1534
66,505
66,1216
66,1283
66,1406
66,77
66,198
66,183
66,1169
66,711
66,1686
66,619
66,1002
66,201
66,276
66,1667
66,1371
66,1247
66,1611
66,443
66,1382
66,767
66,1110
66,511
66,145
66,512
66,1230
66,785
66,1794
66,779
66,1499
66,1942
66,1076
66,1430
66,1336
66,1856
66,1150
66,1239
66,1513
66,721
66,277
66,1763
66,257
66,1086
66,1213
66,1684
66,501
66,1419
66,456
67,1769
67,469
67,155
67,1154
67,1239
67,1507
67,1625
67,868
67,827
67,360
67,676
67,1162
67,939
67,739
67,923
67,1450
67,1458
67,1169
67,908
67,80
67,809
67,1667
67,1611
67,1028
67,1822
67,916
67,1763
67,1790
67,258
67,987
1909,155
1909,1769
1909,525
68,676
68,482
68,1002
68,275
68,1131
68,923
68,370
68,1648
68,737
68,104
68,1747
68,1763
68,1611
68,277
68,1211
68,1290
68,965
68,1910
68,1107
69,1508
70,1186
70,1506
70,415
70,1190
70,799
70,576
70,1542
70,1807
70,672
70,984
70,365
70,773
70,1955
70,309
70,717
70,1461
70,749
70,1027
70,1945
70,1234
70,755
70,346
70,88
70,1615
70,1260
70,1923
70,884
71,1738
71,154
71,155
71,1187
71,1040
71,96
71,975
71,275
71,768
71,1127
71,439
71,957
71,173
71,499
71,1162
71,1366
71,933
71,739
71,1343
71,1452
71,1936
71,616
71,1194
71,308
71,1227
71,1199
71,1169
71,908
71,1667
71,1611
71,1353
71,1028
71,258
71,843
71,916
71,1788
71,448
71,923
71,569
71,1891
71,1239
71,212
71,564
71,1182
72,1754
72,370
72,1099
72,1930
72,1828
72,1239
72,511
72,145
72,1279
72,240
73,704
73,1667
73,1366
73,1770
73,1239
73,1336
73,1822
75,439
75,768
76,1459
76,1738
76,1724
76,1448
76,1930
76,1256
76,1223
76,1609
76,1653
76,152
77,1738
77,525
77,527
77,385
77,1007
77,389
77,1739
77,310
77,269
77,272
77,407
77,274
77,1946
77,412
77,1611
77,1128
77,435
77,916
77,1642
77,1891
77,1763
77,152
77,1397
77,154
77,469
77,155
77,1040
77,1370
77,797
77,302
77,673
77,164
77,933
77,676
77,677
77,1281
77,1167
77,309
77,1915
77,1674
77,172
77,1422
77,1446
77,692
77,695
77,1182
77,183
77,186
77,439
77,173
77,1451
77,328
77,294
77,1572
77,586
77,1194
77,1688
77,478
77,340
77,1207
77,1822
77,843
77,482
77,483
77,981
77,721
77,1402
77,1214
77,353
77,585
77,1091
77,1480
77,1336
77,603
77,361
77,1754
77,1366
77,1099
77,1606
77,365
77,863
77,1226
77,1227
77,867
77,745
77,1408
77,370
77,1350
77,1730
77,539
77,1239
77,1736
77,1857
77,258
77,1485
78,1366
78,1339
78,252
78,589
78,161
79,1787
79,958
79,325
79,1468
79,1330
79,1572
79,1495
79,173
79,1414
79,1249
79,309
80,1859
80,1744
80,388
80,861
80,1246
80,739
80,135
80,899
80,270
80,1132
80,408
80,1631
80,908
80,1756
80,1023
80,1110
80,1880
80,1026
80,1028
80,145
80,1031
80,420
80,1763
80,1036
80,1394
80,290
80,1040
80,1462
80,1267
80,1898
80,298
80,299
80,162
80,1774
80,1162
80,763
80,933
80,676
80,1165
80,436
80,1283
80,1915
80,1418
80,1172
80,1290
80,1055
80,569
80,1430
80,1921
80,947
80,1790
80,181
80,1438
80,890
80,893
80,1302
80,1667
80,825
80,1230
80,957
80,959
80,953
80,1572
80,1871
80,1575
80,1813
80,1196
80,475
80,713
80,795
80,1207
80,1822
80,843
80,1589
80,349
80,1333
80,822
80,218
80,1596
80,644
80,1091
80,981
80,603
80,1219
80,1843
80,1603
80,1366
80,1341
80,1342
80,1712
80,1227
80,868
80,668
80,245
80,1108
80,1099
80,1405
80,1114
80,879
80,1977
80,1239
80,1604
81,439
81,1769
81,1738
81,916
81,908
81,155
81,923
81,164
81,96
81,1667
81,1611
81,1040
81,603
81,249
81,1875
82,1227
82,1738
82,569
82,218
82,1596
82,1400
82,155
82,1576
82,1006
82,908
82,270
82,1189
82,389
82,1336
82,729
82,1801
82,1611
82,603
82,1664
82,1310
82,666
82,1250
82,1338
82,310
82,676
82,734
82,1861
82,1906
82,899
82,1099
82,1315
82,1101
82,1667
82,1572
82,349
82,108
82,1575
82,1846
82,309
82,1397
82,439
82,1417
82,1839
82,668
82,1219
82,1462
82,1212
82,1034
82,257
82,277
82,1466
82,1140
82,513
82,1091
82,1822
82,365
82,249
82,843
82,1887
82,969
82,1615
82,420
82,379
82,923
82,1843
82,1144
82,881
82,1736
82,947
82,1117
82,1674
82,212
82,1893
82,1402
83,1329
83,1222
83,1485
83,772
83,823
83,112
83,840
83,1017
83,1249
83,1458
83,496
84,1397
84,353
84,790
84,425
84,294
84,156
84,1576
84,1371
84,795
84,97
84,389
84,1307
84,952
84,1492
84,1599
84,1044
84,1226
84,694
84,1250
84,162
84,361
84,894
84,1774
84,671
84,325
84,1906
84,558
84,468
84,1746
84,1185
84,1099
84,1930
84,643
84,1316
84,1780
84,365
84,272
84,404
84,1505
84,1346
84,1194
84,935
84,1105
84,309
84,1915
84,310
84,1199
84,1642
84,745
84,1468
84,509
84,618
84,963
84,1610
84,1964
84,245
84,478
84,842
84,115
84,1422
84,1859
84,1326
84,376
84,1822
84,786
84,187
84,113
84,1947
84,1480
84,517
84,1615
84,1390
84,997
84,505
84,695
84,1343
84,889
84,1627
84,1333
84,182
84,708
85,439
85,1452
85,249
86,439
86,1667
86,827
88,630
88,1038
88,154
88,1122
88,1534
88,1536
88,954
88,502
88,1422
88,1125
88,300
88,635
88,1163
88,1191
88,1542
88,556
88,1778
